"","id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"504","12656","Rashard","Higgins","CLE","WR",26,3,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"505","12665","Geronimo","Allison","GBP","WR",26,3,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"506","12680","Nick","Vannett","PIT","TE",27,3,"TE","average",-0.3,85,0,NA,-0.3,-0.3,NA,-91.8188715399617,361,-81.9596901385822,353,-107.636969000628,375
"507","12785","Demarcus","Robinson","KCC","WR",26,3,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"508","13066","Kalif","Raymond","TEN","WR",26,3,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"509","13316","Trent","Taylor","SFO","WR",26,2,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"510","13638","Braxton","Berrios","NYJ","WR",25,1,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"511","13642","Auden","Tate","CIN","WR",23,1,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"512","13644","Javon","Wims","CHI","WR",26,1,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"513","13649","DaeSean","Hamilton","DEN","WR",25,1,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"514","13676","Durham","Smythe","MIA","TE",25,1,"TE","average",-0.3,85,NA,NA,-0.3,-0.3,NA,-91.8188715399617,361,-81.9596901385822,353,-107.636969000628,375
"515","13793","Marquez","Valdes-Scantling","GBP","WR",26,1,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"516","13857","Deon","Yelder","KCC","TE",25,1,"TE","average",-0.3,85,NA,NA,-0.3,-0.3,NA,-91.8188715399617,361,-81.9596901385822,353,-107.636969000628,375
"517","14106","Hakeem","Butler","ARI","WR",24,0,"WR","average",-0.3,118,0,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"518","14127","Jakobi","Meyers","NEP","WR",24,0,"WR","average",-0.3,118,0.036551724137931,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"519","14297","John","Ursua","SEA","WR",26,0,"WR","average",-0.3,118,0.186551724137931,NA,-0.3,-0.3,NA,-115.939055555556,420,-100.572,406,-140.896166666667,446
"520","13809","Russell","Gage","ATL","WR",24,1,"WR","average",-0.373103448275862,119,0.226896551724138,0.159952430502888,0.425103448275862,0.628689655172414,33,-116.012159003831,421,-99.8468965517241,396,-139.967477011494,429
"521","14114","Kelvin","Harmon","WAS","WR",24,0,"WR","average",-0.6,120,0.215,NA,-0.6,-0.6,NA,-116.239055555556,422,-100.872,407,-141.196166666667,447
"522","14125","Miles","Boykin","BAL","WR",24,0,"WR","average",-0.6,120,NA,NA,-0.6,-0.6,NA,-116.239055555556,422,-100.872,407,-141.196166666667,447
"523","11925","Allen","Hurns","MIA","WR",29,5,"WR","average",-1.03,121,NA,NA,-1.03,-1.03,NA,-116.669055555556,424,-101.302,408,-141.626166666667,449
